train_loss,train_acc,train_f1,train_dice,train_mcc,train_precision,train_recall,epoch_times,seg_loss,cls_loss
1.1772740645068032,0.5392857142857143,0.6993006993006993,0.9576387835400445,-0.025864616809174148,0.5415162454873647,0.9868421052631579,474.4117376804352,0.10908861671175275,0.5613648780754634
0.8575943540781736,0.5964285714285714,0.712468193384224,0.9969701117702893,0.3266793038882825,0.5533596837944664,1.0,460.77022910118103,0.026064978859254292,0.4222809323242733
0.6958351477182337,0.9464285714285714,0.9511400651465798,0.9971433926905905,0.8973969132925638,0.906832298136646,1.0,465.6452708244324,0.022616895873631748,0.34226334989070895
0.6023418375423977,0.9964285714285714,0.9964664310954063,0.9967079652207238,0.9928817480289148,0.9929577464788732,1.0,450.9397962093353,0.0168154239654541,0.2969670627798353
0.5610090332371848,1.0,1.0,0.996421930193901,1.0,1.0,1.0,468.9218144416809,0.014300600971494402,0.2769293663757188
0.5193087994786245,0.9964285714285714,0.9962264150943396,0.9961373703820365,0.9928621500153703,0.9924812030075187,1.0,453.5158123970032,0.013703239762357303,0.2562285897987229
0.5480607102225933,1.0,1.0,0.9963996968099049,1.0,1.0,1.0,456.16354036331177,0.012828841645802771,0.270823144699846
0.5407115017063916,1.0,1.0,0.9962449112108775,1.0,1.0,1.0,453.41596508026123,0.012427117223186152,0.26724897154739924
